Series Name,Series Code,Country Name,Country Code,1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Iceland,ISL,18212.79139,19056.85522,20049.01449,20908.27524,20775.96335,21796.59241,23543.62922,24766.1168,25717.02337,26908.76757,27738.23955,27959.65789,26998.35323,27815.71317,28506.2196,30072.59661,32286.89303,31756.62993,31446.84387,31568.12354,31134.56484,29708.43633,29794.14573,30602.94372,30472.86703,31694.85372,33247.14958,35226.96306,36210.67512,37465.4519,38412.13936,38330.1269,38928.98877,41692.09632,43635.01545,44859.83257,47835.38263,47889.38495,44491.73451,43024.92349,43700.79298,44032.42519,45420.99102,45853.96343,47533.69924,49985.10309,51045.94005,51592.65461,51332.14125,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,India,IND,393.5312742,382.450895,385.966286,381.5395861,406.8925351,404.2351321,423.7401893,437.8191791,405.4726426,422.9038392,438.0069081,442.798502,464.1769727,470.9742322,484.6437037,496.6394426,505.1790844,542.054234,562.2965719,581.2182623,575.5015472,595.0134623,611.1188567,639.268754,674.6195583,711.9288337,727.0431808,757.9341127,810.2172832,826.5924931,851.6165693,869.2013874,922.16796,979.2838477,1040.312313,1106.92647,1173.87531,1192.511732,1268.24921,1357.563719,1410.426305,1469.17761,1544.619247,1640.1807,1751.664429,1875.732161,1986.63291,2086.45075,2151.726035,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Indonesia,IDN,804.7237857,839.0281357,883.7820938,927.1985809,949.0776695,989.5523546,1050.291335,1094.701711,1147.239664,1231.195135,1298.06599,1296.895792,1320.9919,1382.393834,1386.732772,1438.627538,1480.2316,1536.505766,1621.121658,1707.818355,1794.422812,1878.973044,1968.416471,2083.362417,2220.07695,2358.119807,2433.340736,2084.142881,2071.524683,2143.659504,2191.574177,2259.307704,2335.594045,2420.397182,2524.222424,2627.905245,2757.89367,2885.309275,2979.004714,3122.362815,3270.61949,3421.27352,3563.299864,3692.973446,3824.274885,3968.055911,4120.521879,4284.685825,4450.7245,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Iran, Islamic Rep.",IRN,7811.897115,8702.12953,9193.477696,9519.474494,9021.444777,10261.33703,9541.82904,7936.963494,6859.029625,4789.234417,4366.278317,5332.907827,5555.022031,4862.42351,4770.435194,4117.197303,3987.388037,3638.357061,3734.657064,4134.83227,4541.098323,4582.33009,4556.851163,4423.762443,4461.995539,4628.624709,4588.955702,4627.654273,4607.530576,4816.308826,4793.496268,5077.908882,5453.51074,5623.693595,5735.611069,5954.741464,6369.821931,6316.371625,6309.641609,6599.660938,6695.082283,6122.43209,6035.282201,6232.935418,6070.187284,6790.639006,6948.704925,6440.065392,5922.527587,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Iraq,IRQ,1493.274425,1498.806555,1514.840962,1702.773251,1854.392208,2103.733811,2076.033002,2354.820239,2760.724482,3344.658005,3227.901067,3248.906991,2751.123743,2643.402494,2618.838317,2679.579148,2866.349502,2804.519052,2655.886981,4089.398736,1431.601468,1845.249073,2334.114365,2351.599872,2328.753035,2506.563759,2945.851832,3851.475877,4392.062555,4322.00369,4291.84893,3879.71387,2523.375415,3791.030873,3868.411659,4179.734974,4167.006273,4434.484695,4491.39407,4655.424995,4846.51081,5320.264902,5505.849209,5342.202816,5295.993181,5928.585962,5635.659166,5475.465964,5589.021582,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Ireland,IRL,13034.22238,13675.35705,14093.16992,14452.15201,15020.47463,15001.86437,16015.34729,16924.48975,17213.71448,17540.75301,17913.02022,18149.65507,17977.41363,18644.31809,19188.86899,19097.99765,19986.48235,21119.39177,22435.9829,24314.99815,24642.10771,25292.80896,25844.34146,27224.37036,29694.64711,31644.88621,34745.17662,37373.12842,40835.69243,44101.10768,45695.58859,47591.89376,48236.96276,50546.49119,52276.24467,53466.06632,54708.07084,51202.35949,48110.55176,48715.17691,48669.78591,48573.37744,48971.3698,52774.50138,65432.73472,67077.74389,71755.96739,76662.67459,79703.41161,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..,..,18467.65965,18409.13541,21616.90084,23301.22465,25499.44597,26717.479,27427.88514,27619.01211,27714.15417,28365.45464,29404.1557,30468.70061,32478.43873,34807.34641,38930.16124,43647.40563,45399.20898,47381.51432,49924.03186,52539.77165,54829.77627,57497.13684,61177.83425,64869.9553,67152.22059,67857.09606,69766.52119,71137.54026,76652.01145,80356.2005,84992.7145,84923.18028,90769.50599,92998.04651,94514.91869,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Israel,ISR,14460.51829,15810.00326,16031.34987,16569.1552,16720.26794,16403.85819,16206.70821,16750.02956,17338.7511,17210.1766,17771.73634,17804.28934,18070.61803,18002.43903,18401.76885,18878.48049,19902.28348,20144.85033,19919.8159,20725.5883,21023.07929,21884.87401,22188.13167,23226.97079,25032.73031,25613.55697,25963.25035,26370.2003,26507.85314,27741.27509,27127.2217,26582.37797,26360.08976,26982.30625,27547.82541,28571.13325,29688.67134,30039.83704,29601.42505,30693.59306,31572.90343,31695.00642,32399.46516,32977.96084,33071.4121,33720.76448,34243.01258,34749.67819,35278.92102,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Italy,ITA,17908.88929,18464.68984,19646.76345,20592.16843,20041.70189,21362.91496,21817.05368,22443.84375,23712.64451,24475.52062,24652.53552,24736.16308,25016.29794,25817.51567,26532.24299,27289.57055,28157.76922,29324.63904,30295.53735,30871.28581,31324.5305,31564.41613,31276.10621,31942.35466,32863.95623,33270.91993,33861.92832,34465.1191,35019.53698,36329.24894,37017.36996,37056.14917,36942.93938,37227.14794,37347.63593,37902.30709,38272.2041,37653.748,35503.15103,36000.52012,36192.86638,35019.47189,33978.55177,33666.69191,33961.43619,34459.20572,35086.4783,35485.10628,35680.15971,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Jamaica,JAM,4632.146917,5379.257078,5001.79045,4715.136884,4634.169893,4266.412102,4104.732281,4053.677346,3960.162555,3681.97615,3720.543925,3734.405485,3742.576926,3629.52551,3478.727164,3510.173766,3758.271708,3884.711774,4139.030818,4283.588406,4455.071495,4502.1144,4879.42714,4898.698388,4965.001602,4911.04128,4807.535005,4650.384344,4656.620622,4658.563132,4685.913004,4747.302486,4891.216378,4927.631055,4944.478729,5061.218899,5108.063956,5041.741154,4799.014355,4704.054455,4759.25696,4703.086406,4699.266324,4704.725955,4722.046521,4761.940167,4785.653547,4855.262071,4866.98735,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Japan,JPN,19328.00904,20662.70465,22138.4314,21453.70654,21765.66916,22464.08621,23225.43571,24229.62294,25343.98368,25854.57502,26744.55612,27443.60965,28217.49821,29301.36585,30646.87862,31473.99843,32801.20619,34877.65523,36422.60701,38074.46354,39253.64184,39488.39343,39187.03454,39441.58676,40368.71228,41514.89779,41861.75344,41277.06676,41097.9596,42169.73328,42239.18493,42190.80487,42744.01129,43671.67997,44393.62638,44995.49449,45687.27381,45165.78792,42724.76037,44507.67639,44538.72619,45276.87434,46249.20959,46484.15527,47102.58088,47403.04691,48510.60941,48766.13366,49187.83309,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Jordan,JOR,..,..,..,..,..,2171.360526,2290.927025,2558.455389,3003.221187,3233.991891,3655.990962,3762.258107,3530.187945,3532.214809,3299.628554,3348.201154,3298.548618,3218.560543,2752.558173,2616.748596,2521.244601,2725.627274,2696.172012,2696.218078,2752.034358,2723.983494,2746.960789,2775.081962,2819.087478,2886.725383,2983.612952,3096.724001,3156.431581,3337.059255,3492.87313,3633.197142,3764.5431,3851.360022,3847.223558,3736.646494,3637.743536,3529.128315,3438.675873,3395.773103,3350.39349,3315.281238,3305.668166,3309.752159,3325.80781,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5890.276043,5209.6816,4936.991251,4512.620204,4001.669281,3738.469473,3814.499327,3941.124848,3933.557768,4078.426793,4491.591823,5106.634167,5606.852997,6107.709259,6647.69213,7227.982949,7917.195342,8523.766205,8698.423654,8573.708294,9070.488253,9603.244655,9923.422208,10368.4993,10646.03446,10617.47466,10582.70087,10867.73874,11165.54466,11518.35823,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kenya,KEN,705.4622225,796.5255334,813.0538873,815.2769469,792.2647157,779.4538397,821.5179984,845.5836602,875.8534795,889.9371152,888.5201724,867.7109466,845.9021962,828.6221529,832.4873907,859.9864065,878.6818848,900.6872389,910.8061817,917.408012,900.3525058,864.7870015,840.9411342,837.003709,848.1478134,857.9481761,837.8106557,841.4944442,837.4118776,819.6154251,827.7052299,809.9616279,811.4265584,829.952875,855.22504,885.8096325,920.6492166,897.6019306,902.1245459,951.6879611,982.9808376,1000.829217,1032.277327,1060.095016,1093.13417,1129.713196,1156.425297,1201.466358,1237.497499,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kiribati,KIR,2301.809204,2540.746512,3027.67127,4336.133891,4503.145433,3249.968818,3054.184765,3040.798658,2649.754168,2181.001998,2080.727447,2194.411886,2147.024561,2214.643675,2021.310904,1958.12091,1732.526298,1841.071965,1734.891451,1683.057662,1653.549567,1644.09309,1637.581928,1645.088453,1622.800609,1625.625264,1626.254739,1703.806008,1648.963798,1722.462418,1668.408016,1702.720193,1706.968066,1648.280872,1695.683825,1658.595077,1654.055927,1582.829725,1561.247621,1516.811869,1514.497921,1561.400298,1604.28497,1571.230363,1710.65641,1773.027789,1763.230002,1777.714504,1790.47993,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Korea, Rep.",KOR,1943.877409,2045.382196,2308.918281,2485.601115,2635.762121,2936.981092,3248.248267,3549.689952,3799.419846,3679.106638,3884.617954,4143.979091,4629.530008,5055.252132,5398.115981,5950.092337,6641.41367,7365.094991,7808.404706,8495.577855,9318.544391,9793.862997,10361.6412,11208.68093,12163.34144,12998.67405,13671.95724,12877.36775,14252.34233,15414.29157,16038.7255,17178.16999,17627.2142,18470.02175,19225.01069,20131.07154,21191.24647,21664.60642,21724.24236,23087.22564,23754.77246,24197.94137,24850.3544,25485.58401,26063.70649,26725.50172,27492.57625,28157.73445,28675.03441,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1851.060154,2348.769143,2330.721698,2468.425974,2531.186659,2682.076986,2780.429441,2959.148391,3120.58214,3206.91702,3286.557443,3401.010848,3465.424482,3562.910103,3617.090556,3816.962443,3996.124314,4133.716988,4276.920096,4462.38325,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kuwait,KWT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41801.25807,41512.49681,40464.85068,39178.00423,36101.0763,36068.1398,35145.6174,35633.80625,41331.38052,44759.06973,47987.45871,49344.51943,49578.49719,47900.4422,41907.01075,38577.49828,39940.04198,40287.30422,38698.89449,37158.64973,35969.34931,35886.99388,33359.42778,33112.19073,32702.20103,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,931.6986828,944.3083372,1050.256143,1057.225225,1096.215813,992.7650152,845.5749201,714.648968,571.3129701,534.958731,564.4415231,611.4243464,614.8923585,627.9697583,654.3119853,682.6240419,676.2697281,716.2643308,757.3741781,747.5656156,762.5201154,819.8062953,880.2788191,894.8179565,880.0377751,921.1770385,905.165668,984.2390336,1003.510404,1021.160791,1043.951111,1072.493694,1090.867754,1116.357891,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,422.9592419,432.1621775,440.574746,421.9129998,401.5781662,445.4870496,462.0016272,468.5640345,481.3042645,496.5658366,523.936683,547.9743214,573.5478138,600.9322346,613.3243933,646.7287373,672.8753883,700.2783306,730.4292713,763.1587752,799.4119048,842.9118834,900.7808533,953.092092,1010.390665,1068.168511,1140.599205,1213.184693,1290.837748,1373.814438,1456.467655,1538.851169,1621.738558,1706.793233,1785.576798,1840.504353,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5147.243928,5339.301691,5870.782945,6302.182337,6527.84643,6964.919019,7501.556409,8126.749072,8897.77167,9760.12951,10924.32143,12346.48337,13695.80443,13379.98314,11663.01358,11383.52241,12342.60188,13027.97071,13472.46459,13745.95352,14414.25377,14891.76677,15512.72527,16263.22627,16722.10496,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4310.661071,2442.736044,3006.401122,4310.50974,4767.121295,5003.811889,5159.475964,5297.595257,5761.123855,5745.899609,5899.929205,5783.972027,5716.658851,5715.694806,5641.093672,5549.56082,5685.727054,5677.666212,5691.763345,6211.795183,6778.852153,7397.509861,7761.646191,7453.823475,7179.11697,6978.952586,6753.607116,6487.899082,6411.986543,6370.889082,6214.35805,5792.25533,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lesotho,LSO,359.2054913,350.3296173,432.4812019,468.1848455,394.3970932,425.9643017,504.0746814,579.1213711,578.7430091,547.0722141,535.8615227,544.8886604,541.4193723,557.2088407,558.1014117,570.9438638,562.6086055,598.0411407,619.1963216,642.2988348,671.7504282,702.4573181,711.1706088,737.8699777,747.1899502,774.4510218,789.3594495,789.6715313,784.7036316,809.8731674,837.5078446,846.0265608,889.6353873,910.2874319,946.475373,989.5734351,1038.974377,1108.88088,1131.060874,1137.2757,1193.271741,1266.659748,1310.892122,1338.851746,1363.931403,1421.736108,1391.936528,1374.645865,1352.575618,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,614.3123593,609.6771791,617.811266,424.2318628,427.2111831,438.247567,457.6992121,482.1249527,495.6790151,501.6157348,513.4456986,538.116235,564.5208442,597.3813897,586.2293608,571.4531295,548.2681436,548.0105383,541.2713241,516.2559909,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Libya,LBY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8779.891383,8963.665837,8667.563662,8448.1223,9395.765985,9660.948174,10642.89657,11164.80874,11699.31432,11844.92524,11607.19828,12064.78069,4539.002521,10066.57903,8649.89841,6530.856715,5899.899647,5669.733946,7085.812149,8038.575412,8122.170489,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,141200.38,..,..,..,..,..,..,..,..,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5328.749468,5646.400339,6160.958375,6669.67974,6640.487405,6934.493381,7448.167351,8015.108984,8934.259038,9628.719101,10543.54796,11507.50417,12938.4911,13414.01182,11551.10694,11990.66302,13005.20609,13687.45952,14317.53814,14951.96081,15398.86191,15988.61387,16908.1265,17742.26323,18609.71593,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Luxembourg,LUX,36057.4543,37973.16075,40677.89975,41842.22344,38667.87337,39452.09764,40001.87788,41557.30636,42432.56304,42637.31773,42277.60149,42720.79606,43986.07978,46659.48873,47869.48452,52413.04938,54131.92041,58288.76857,63380.4726,65921.9103,70667.23728,71003.67043,72999.73853,74763.8703,74776.80483,74790.06905,78075.53084,81771.44215,87516.44397,93462.92616,94695.34047,97287.59811,97678.45996,99778.47008,101380.7749,104943.4393,111968.3493,108577.3513,101939.613,104965.3061,105264.7494,102404.6121,103721.7481,105658.5207,107638.2123,110162.1216,109452.96,110701.8772,111062.3406,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,16452.70203,17423.92541,18134.42372,17520.53729,17929.06209,19654.77495,20358.08983,20609.44152,21540.38262,21708.59736,24006.01415,24713.10996,25245.76844,25556.16741,24940.51556,24376.36004,22792.91416,21788.84738,22534.83356,22648.10932,24076.1584,26219.04611,32428.46452,34224.80323,37922.27499,42479.63171,43006.83052,42651.18513,52253.15531,62122.01813,66271.46907,71992.15165,69580.56247,53478.79009,52163.18805,56423.28506,58641.62766,55110.51395,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Madagascar,MDG,863.3404511,829.1912309,785.3203081,778.9262568,766.7841534,722.4638927,718.7648741,679.9063472,725.7921861,711.9542328,623.9443135,594.6705881,582.9674341,576.4529448,566.7424296,561.7409053,552.5609369,555.49318,561.9032614,562.9986469,512.2918634,503.2346087,498.6369625,483.5090566,476.7088063,472.0112065,474.2590645,477.4961755,484.4377469,490.4855475,504.0218763,428.2060685,456.120758,465.9720525,473.9248761,485.1293396,498.2329137,516.7096446,482.3384271,471.959197,466.3491753,467.4357899,465.3887774,468.1130346,469.9423671,475.7454935,481.3831479,490.0973329,500.4019708,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Malawi,MWI,331.8600796,343.3352542,341.9375709,356.5546512,367.740211,374.9191945,381.5045853,405.9795614,411.3658031,401.4783748,370.6367817,371.0279705,375.0054087,382.2469599,383.019575,362.3489428,346.7639979,337.2533988,325.2599999,331.7510297,353.3548134,324.5489856,355.1107329,317.5902817,367.0016106,386.8445928,392.0448705,396.2212527,396.9165528,392.5245847,363.7551737,361.0435456,372.5312494,383.0941888,385.4608301,392.7599989,418.5882186,437.8954761,460.9246827,478.6685897,487.7306819,482.9237812,493.8183695,507.537975,507.548405,506.2496613,512.6456123,515.1064496,523.6034516,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Malaysia,MYS,2058.899198,2200.12169,2400.669034,2539.374428,2498.453719,2718.843963,2855.969358,2968.81811,3165.049771,3317.272678,3463.234057,3583.576902,3718.162254,3908.417851,3767.507672,3708.499185,3788.11691,4042.129903,4280.952859,4536.966836,4838.513975,5134.589452,5503.001149,5861.747778,6277.610967,6731.402965,7041.670939,6360.655571,6588.196719,7007.041503,6890.364147,7112.055595,7374.343049,7720.830428,7974.250853,8255.286044,8605.017516,8850.009221,8559.2345,9040.566251,9372.007538,9743.104797,10061.71544,10524.07074,10912.15308,11244.00046,11736.84853,12131.49316,12486.6788,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4599.637731,4864.558158,5179.967253,5472.508325,5702.728266,5797.604256,5434.599712,5673.456862,6272.393904,6467.481602,5471.701583,6734.426995,7087.653687,7572.795436,6827.648706,7076.662423,7384.849211,7251.676271,7436.061792,7624.767373,7501.54519,7631.416557,7837.386626,8157.413351,8476.564009,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mali,MLI,364.2124392,379.0426268,367.0354271,355.0585987,389.3685169,434.738233,454.3799502,439.942512,476.9282153,447.6910299,445.3627093,403.9076043,402.7320592,393.7642605,465.3584324,470.6193059,463.5898882,491.1886304,503.9739443,482.4656898,527.5440355,498.1722391,500.5792015,505.7156477,497.021378,518.4645118,529.6748168,555.1407243,571.2204851,555.0445487,621.9160317,622.1753385,658.1859342,647.5730124,667.941991,676.428574,677.082109,686.1727237,696.0780536,710.2742022,711.1128123,684.6466618,680.3337856,707.6956267,729.6336261,749.6932373,766.1423582,778.7278858,791.6461287,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Malta,MLT,3817.465479,4043.681275,4214.821796,4640.971223,5508.148612,6412.760257,7166.072583,7883.400817,8622.587326,9134.169742,9367.534575,9378.198271,9190.314047,9274.984655,9349.078058,9551.373007,9875.743805,10619.1658,11376.45159,11974.46589,12385.31298,12833.22169,13274.99717,13894.6202,14673.23471,15127.84729,15803.06508,16505.44295,17182.32588,18227.60561,17878.69292,18201.1308,18818.47403,18718.727,19229.12762,19640.11945,20506.23598,21152.79766,20755.8803,21799.17439,21808.38919,22503.13188,23403.88831,24692.43053,26426.68177,26833.7949,28201.52271,28644.05956,28975.71287,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Marshall Islands,MHL,..,..,..,..,..,..,..,..,..,..,2263.745755,2270.933641,2505.747193,2483.869304,2220.567464,2636.388962,2749.1173,2834.857649,2681.253659,2668.505984,2608.333443,2746.865122,2877.605849,3023.444056,3256.074598,2916.210411,2732.729943,2715.398346,2677.753182,2696.365317,2842.946863,2895.926339,2791.249694,2764.987375,2788.137937,2781.149045,2843.680585,2645.838039,2680.412383,2876.994997,2846.907046,2770.310737,2862.148109,2823.294823,2855.238464,2877.717171,2977.796566,3066.981044,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mauritania,MRT,1980.981568,1908.682571,1767.865698,1925.021197,1773.010449,1868.696115,1780.598761,1720.534938,1750.948546,1757.750021,1765.841937,1674.740394,1687.497628,1586.928176,1589.192148,1634.408289,1621.090402,1605.697196,1638.721869,1568.19594,1555.284729,1543.959027,1593.092656,1505.315903,1611.611304,1662.790499,1555.763374,1558.846355,1574.864219,1473.675604,1422.846536,1403.196907,1458.902062,1485.269736,1567.208412,1802.256232,1716.773979,1662.439158,1616.415387,1610.923908,1629.435089,1652.71417,1671.292193,1692.460947,1732.587316,1705.033924,1715.610752,1703.861015,1756.118515,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mauritius,MUS,..,..,..,..,..,2404.941914,2521.048456,2583.639236,2628.348898,2324.382316,2424.906734,2527.123835,2513.599423,2604.320816,2762.764473,3008.822822,3251.919651,3448.94433,3575.454741,3805.211462,3931.322501,4132.623685,4291.466365,4406.835081,4556.437277,4762.089002,4970.307399,5216.959868,5285.549777,5663.187297,5806.707348,5859.659304,6162.115607,6388.746469,6463.922791,6746.886623,7100.861823,7456.369246,7683.124925,8000.376432,8313.271254,8580.085649,8848.887032,9163.633473,9476.665389,9833.613132,10199.47936,10577.17573,10892.54018,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mexico,MEX,5561.181871,5841.222341,6117.589153,6287.634863,6465.769053,6571.23112,6618.139039,7029.240771,7520.981611,8016.884744,8494.012101,8253.446209,7784.85919,7872.457697,7872.017716,7470.792683,7445.85369,7393.108281,7548.976672,7790.799673,7970.144395,8104.291077,8117.089816,8373.513529,7717.721531,8109.198698,8530.355085,8835.875543,8946.132877,9253.968046,9088.053319,8960.554086,8967.02919,9190.741592,9270.656542,9547.333571,9622.047957,9587.636339,8947.741474,9271.398233,9477.887185,9690.869065,9693.722969,9843.398439,10042.13896,10183.03307,10277.88352,10385.83266,10267.50017,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2321.369302,2295.071055,2302.243767,2330.916299,2361.767425,2473.760773,2506.44815,2644.60198,2577.995631,2720.36899,2614.539469,2452.473981,2528.722595,2573.634157,2707.561999,2772.161917,2791.049651,2838.349139,2758.044438,2827.513116,2845.544864,2818.087475,2774.145582,2819.938926,2885.445676,2961.937019,2877.272288,2734.243173,2633.409182,2718.461551,2710.081627,2751.712396,2728.624468,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1623.892358,1531.518984,1562.512294,1460.879461,1413.89173,1446.631505,1538.312237,1662.145354,1776.843225,1913.057685,2061.547138,2166.514595,2236.686865,2415.742967,2273.666663,2437.529978,2580.84131,2565.957673,2798.769176,2940.489002,2953.722656,3119.56298,3321.62208,3527.374194,3720.227213,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Monaco,MCO,89372.17875,92243.21224,96728.15285,99440.98961,97059.09318,100046.6234,102457.4799,105373.1685,107828.3148,108206.7304,107528.2576,108289.8943,107750.8355,107766.3475,108383.6353,110242.4618,112489.5862,117416.976,121988.6292,124647.6326,125130.8446,125808.8771,123497.1026,125034.6663,126513.7654,126767.5351,128422.7886,131759.2001,134876.9962,138830.0095,140455.994,140444.4468,140485.8657,142465.4152,143694.4667,150491.3799,170534.6983,169963.6316,149242.7161,150725.1941,159431.4736,159100.1934,172289.8864,182611.3637,189548.1443,194368.4055,186185.1052,196061.4168,..,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,1440.624571,1521.951195,1570.554593,1621.173418,1668.49739,1774.659348,1784.538867,1825.094968,1855.796968,1761.217386,1583.618709,1420.648044,1363.661903,1382.206232,1459.118348,1479.787211,1524.834643,1562.431473,1596.469382,1600.491501,1632.651521,1693.350005,1793.253709,1961.8384,2079.130475,2228.419282,2423.671209,2601.200516,2527.958361,2643.292914,3043.861826,3353.093607,3669.524013,3880.351388,3895.413362,3866.243973,3997.485874,4210.858214,4352.641591,..
GDP per capita (constant 2010 US$),NY.GDP.PCAP.KD,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5018.634964,5280.645407,4797.377949,4954.689695,4989.068869,5063.723815,5168.766407,5387.981888,5604.934467,6077.517627,6482.446609,6938.332853,6522.24265,6688.318598,6896.997014,6703.493641,6934.627851,7051.476846,7286.459694,7499.624398,7852.46012,8253.1371,8589.699443,..
